master_id,lineage_id,name,first_public_year,time_scope,resource_type,trainability,is_independent_dataset,is_direct_robot_trainable,origin,embodiment,full_body_tier,hours,episodes,tasks,modalities,storage_format,access_bucket,access_status,download_verified,license,parent_aggregate,versions,primary_url,evidence_urls,evidence_level,source_scope,dedup_note,last_verified,citation_count,influence_tier,impact_score,verification_state,verification_note,official_source_count,project_url,semantic_scholar_url
R0253,openego,OpenEgo,2025,2022—2026主窗口,聚合/混合/内部数据,聚合或内部训练混合,false,false,真实人类视频汇聚,人类手/上身,上游,1107,,灵巧操作、意图与动作原语,视频;手姿;意图;动作原语,预印本/汇聚格式,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,来源各自条款,,OpenEgo (2025),https://arxiv.org/abs/2509.05513,https://arxiv.org/abs/2509.05513,B,原64项深读台账,,2026-09-02,10,成长中,328.6,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/ec13c87b2639066ab41a25f5799a271e212e2d86
R0015,humanml3d,HumanML3D,2022,2022—2026主窗口,独立数据集,人类上游数据,true,false,MoCap汇聚,人类全身,上游,28.6,14616,日常全身动作,3D关节/SMPL;文本,NumPy/文本,可直接下载,可下载,是,来源数据条款,,HumanML3D (2022),https://github.com/EricGuo5513/HumanML3D,https://github.com/EricGuo5513/HumanML3D；https://arxiv.org/abs/2204.05200,A,原64项深读台账,,2026-09-02,7,新近/小众,285.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://github.com/EricGuo5513/HumanML3D,https://www.semanticscholar.org/paper/e49a01c44166e1da7b4fb3b4beb1fc7cdf13562e
R0115,clot-human-motion-data,CLOT Human Motion Data,2026,2022—2026主窗口,独立数据集,人类上游数据,true,false,人体运动采集,人类全身→31-DoF humanoid,上游,20,,长时程全身遥操作策略训练,人体全身位姿;全局定位;运动参考,,可直接下载,论文声明运动数据、演示和代码由项目页提供,是,未核验,,CLOT Human Motion Data (2026),https://arxiv.org/abs/2602.15060,https://arxiv.org/abs/2602.15060,A,arXiv第二轮反向查漏,,2026-09-02,7,新近/小众,264.7,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,https://www.semanticscholar.org/paper/434d7608c260162e4c49749eaf00af496fbde5f5
R0148,err-hri,ERR@HRI,2024,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,人机交互错误/失败多模态数据,人类+机器人,上游,,,错误与失败检测挑战,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,ERR@HRI (2024),https://arxiv.org/abs/2407.06094,https://arxiv.org/abs/2407.06094,B,arXiv第四轮查漏,,2026-09-02,13,成长中,263.9,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/85ff3df32fe288994040c026a2627890c07d0738
R0122,h-tac,H-Tac,2026,2022—2026主窗口,独立数据集,人类上游数据,true,false,真实人类,人类手,上游,160,135000,300+细粒度接触任务,第一视角视频;触觉;统一动作表征,预印本数据格式,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,H-Tac (2026),https://arxiv.org/abs/2607.01067,https://arxiv.org/abs/2607.01067,B,原64项深读台账,,2026-09-02,3,新近/小众,233.7,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/f60e1991153ef85d91cd5007047bd91df2488d32
R0105,reflex,REFLEX,2025,2022—2026主窗口,独立数据集,人机协作/社会交互上游数据,true,false,人机协作实验多模态采集,人类反应+协作机器人,上游,,,机器人失败、解释与长期人类反应,多模态人类反应;失败类型;解释策略;人工标注,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,REFLEX (2025),https://arxiv.org/abs/2502.14185,https://arxiv.org/abs/2502.14185,B,arXiv第三轮反向查漏,,2026-09-02,6,新近/小众,194.6,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/5713d4be3f90d787a2124a9c37bc3714bdd189bb
R0047,interhuman,InterHuman,2023,2022—2026主窗口,独立数据集,人类上游数据,true,false,MoCap,双人全身,上游,16.2,6022,人与人交互,3D动作;文本,项目格式,仅代码/论文,论文与官方项目/代码入口已核验；未确认独立数据包,待核验,研究条款,,InterHuman (2023),https://tr3e.github.io/intergen-page/,https://tr3e.github.io/intergen-page/；https://arxiv.org/abs/2303.00412,A,原64项深读台账,,2026-09-02,2,新近/小众,180.7,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://tr3e.github.io/intergen-page/,https://www.semanticscholar.org/paper/33c703f5237a7c37571214083665d5e735f22d10
R0152,m3bench,M3Bench,2024,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,3D场景全身运动生成,移动操作/人体全身,上游,,,移动操作的全身运动生成评测,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,M3Bench (2024),https://arxiv.org/abs/2410.06678,https://arxiv.org/abs/2410.06678,B,arXiv第四轮查漏,,2026-09-02,5,新近/小众,179.2,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/31f4e4092fcd2a50d81eda10a300bd3efb648b84
R0091,climbingcap,ClimbingCap,2025,2022—2026主窗口,独立数据集,人类上游数据,true,false,多模态人体采集,人类全身,上游,,,世界坐标攀岩动作,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,ClimbingCap (2025),https://arxiv.org/abs/2503.21268,https://arxiv.org/abs/2503.21268,B,OpenAlex精确题名检索,,2026-09-02,3,新近/小众,138.6,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/8442504b07eb8c67600ff803c8e880df74742261
R0088,ssup-hri,SSUP-HRI,2024,2022—2026主窗口,独立数据集,人机协作/社会交互上游数据,true,false,城市公共空间人机交互,人类+社会机器人,上游,,,公共空间社会信号与交互,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,SSUP-HRI (2024),https://arxiv.org/abs/2403.10994,https://arxiv.org/abs/2403.10994,B,arXiv第四轮查漏,,2026-09-02,3,新近/小众,138.6,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/7922af23fc23d659f030c52fc71ecab695da403c
R0136,xperience-10m,Xperience-10M,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,第一视角人类多模态,人类全身+手物,上游,10000,10000000,人类经验、HOI、空间智能,6视频;音频;深度;相机位姿;手/全身MoCap;IMU;语言,,需申请/注册,受控非商业访问，需签署协议,入口已验证,非商业受控条款,,Xperience-10M (2026),https://huggingface.co/datasets/ropedia-ai/xperience-10m,https://huggingface.co/datasets/ropedia-ai/xperience-10m,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,129.4,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/ropedia-ai/xperience-10m,
R0108,vitra-1m,VITRA-1M,2025,2022—2026主窗口,独立数据集,人类上游数据,true,false,网络/真实人类视频,人类手,上游,,1200000,大规模灵巧行为片段,视频;语言;相机参数;MANO 3D手,Hugging Face数据集,可直接下载,数据可下载,是,数据卡与上游来源条款,,VITRA-1M (2025),https://huggingface.co/datasets/VITRA-VLA/VITRA-1M,https://huggingface.co/datasets/VITRA-VLA/VITRA-1M,A,原64项深读台账,,2026-09-02,0,新近/小众,112,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/VITRA-VLA/VITRA-1M,
R0054,omomo,OMOMO,2023,2022—2026主窗口,独立数据集,人类上游数据,true,false,MoCap/视频,人类全身,上游,,,搬运与全身物体操作,人体动作;物体6D轨迹;接触,项目格式,可直接下载,项目数据开放状态按条款,是,研究条款,,OMOMO (2023),https://lijiaman.github.io/projects/omomo/,https://lijiaman.github.io/projects/omomo/；https://arxiv.org/abs/2309.02828,A,原64项深读台账,,2026-09-02,2,新近/小众,109.9,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,2,https://lijiaman.github.io/projects/omomo/,https://www.semanticscholar.org/paper/fd9e3d9c641ae1a90f52fe07e0830bc05acbc719
R0255,multimodal-human-manipulation-6000h,Multimodal Human Manipulation 6000h,2026,2022—2026主窗口,聚合/混合/内部数据,商业人类上游数据,false,false,商业人类多模态采集,人类手/全身,上游,6000,,人类操作示范,RGB-D;MoCap;IMU;手姿;阶段标注,,未公开/内部,仅规格与样例；完整数据商业交付,否,商业许可,,Multimodal Human Manipulation 6000h (2026),https://huggingface.co/datasets/Datoric/multimodal-human-manipulation-6000h,https://huggingface.co/datasets/Datoric/multimodal-human-manipulation-6000h,A,Hugging Face商业数据卡,,2026-09-02,0,新近/小众,102.4,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/Datoric/multimodal-human-manipulation-6000h,
R0100,motionmillion,MotionMillion,2025,2022—2026主窗口,独立数据集,人类上游数据,true,false,网络视频重建,人类全身,上游,2000,,百万级人类动作与多标签,,WebDataset,需申请/注册,需同意许可后下载,入口已验证,CC BY-NC-SA 4.0,,MotionMillion (2025),https://huggingface.co/datasets/InternRobotics/MotionMillion,https://huggingface.co/datasets/InternRobotics/MotionMillion,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,93.6,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/InternRobotics/MotionMillion,
R0111,ace-data-0,ACE-Data-0,2026,2022—2026主窗口,独立数据集,可直接用于机器人策略训练,true,true,人类环境多模态采集,人类全身+手物,上游,150,75000,200+任务；原子HOI/长时程链/场景交互,12+视角;人体/手;物体;音频;触觉;语言,,部分开放/分散获取,论文、项目与数据托管入口已核验；具体分包与许可见项目页,待核验,ACE research license,,ACE-Data-0 (2026),https://huggingface.co/datasets/ACERobotics/ACE-Data-0,https://huggingface.co/datasets/ACERobotics/ACE-Data-0,A,Hugging Face机构数据卡,,2026-09-02,0,新近/小众,90.7,来源与开放状态已核验,论文/数据卡与官方项目入口交叉核验,1,https://huggingface.co/datasets/ACERobotics/ACE-Data-0,
R0164,assistant-placement-aria,Assistant Placement Aria,2026,2022—2026主窗口,Benchmark/任务库,人类上游评测,false,false,第一视角人类环境数据,人类第一视角/辅助agent,上游,,,第一视角物体放置辅助,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,Assistant Placement Aria (2026),https://arxiv.org/abs/2608.00652,https://arxiv.org/abs/2608.00652,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/b73bac83075067e4d44580743962488165b37d3a
R0172,h2r-bench,H2R-Bench,2026,2022—2026主窗口,Benchmark/任务库,任务与评测为主,false,false,人体到机器人视频生成评测,人类→多机器人本体,上游,,,世界模型的人到机器人操作视频生成,,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,H2R-Bench (2026),https://arxiv.org/abs/2608.13049,https://arxiv.org/abs/2608.13049,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/331d91a935898dc8f57dfe6059bb3012e818ca4d
R0101,natsgld,NatSGLD,2025,2022—2026主窗口,独立数据集,人机协作/社会交互上游数据,true,false,自然人机交互采集,人类+机器人,上游,,,语言、手势、逻辑与示范驱动的机器人学习,语音;手势;逻辑;示范,,未发现公开入口,论文身份与资源描述已核验；截至2026-09-02未发现可交叉确认的独立项目或下载入口,待核验,未核验,,NatSGLD (2025),https://arxiv.org/abs/2502.16718,https://arxiv.org/abs/2502.16718,B,arXiv第四轮查漏,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/0541e064cce0248543203945429abb4562546c85
R0129,open-aoe,Open-AoE,2026,2022—2026主窗口,独立数据集,人类上游数据,true,false,开放第一视角人类操作采集,人类第一视角→机器人,上游,,,第一视角操作、具身预训练与迁移,,,部分开放/分散获取,论文声明开放数据与工具链；下载与许可待核验,部分,未核验,,Open-AoE (2026),https://arxiv.org/abs/2607.14183,https://arxiv.org/abs/2607.14183,B,2026年7—8月arXiv完整增量审计,,2026-09-02,1,新近/小众,69.3,论文已核验·未见独立入口,论文身份与摘要已核验；截至2026-09-02未检出可交叉确认的独立项目或下载入口,1,,https://www.semanticscholar.org/paper/6a0a3f6ae8a477b779900378029d9a13f2aaaf6e
R0120,egohtr,EgoHTR,2026,2022—2026主窗口,独立数据集,人类上游数据,true,false,穿戴式多传感器+便携3D扫描,人类全身→Unitree G1,上游,,55,复杂地形中的场景对齐全身运动,第一视角;人体4D运动;3D场景;MoCap校验,,部分开放/分散获取,重建管线开源；数据下载与许可待核验,部分,未核验,,EgoHTR (2026),https://arxiv.org/abs/2607.13472,https://arxiv.org/abs/2607.13472,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,32.2,来源与开放状态已核验,机构数据卡或官方数据入口核验,1,,https://www.semanticscholar.org/paper/0b2d977792a207f23467b5511bfc51b3a1a57f5d
R0242,demobridge,DemoBridge,2026,2022—2026主窗口,数据生成器,生成管线/可生成训练数据,false,false,单视角人体示范到物理验证轨迹,人手→机械臂,上游,,,跨本体示范retargeting与仿真rollout,,,仅代码/论文,代码公开；统一数据包未单列,无数据包,未核验,,DemoBridge (2026),https://arxiv.org/abs/2607.09519,https://arxiv.org/abs/2607.09519；https://gitlab.kuleuven.be/u0123974/demo-bridge/,A,2026年7—8月arXiv完整增量审计,,2026-09-02,0,新近/小众,0,来源与开放状态已核验,论文/数据卡与既有官方来源交叉核验,2,,https://www.semanticscholar.org/paper/1a9480abb0b2406fc0ec3e7455af3fafa4a4f746
